Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
03/04/2022,15:00,Udinese,Cagliari,5,1,H
03/04/2022,,Atalanta,Napoli,1,3,A
03/04/2022,18:00,Sampdoria,AS Roma,0,1,A
03/04/2022,20:50,Juventus,Inter,0,1,A
04/04/2022,18:30,Hellas Verona,Genoa,1,0,H
04/04/2022,20:45,AC Milan,Bologna,0,0,D
09/04/2022,15:00,Empoli,Spezia,0,0,D
09/04/2022,18:00,Inter,Hellas Verona,2,0,H
09/04/2022,20:45,Cagliari,Juventus,1,2,A
10/04/2022,12:30,Genoa,Lazio,1,4,A
10/04/2022,15:00,Venezia,Udinese,1,2,A
10/04/2022,,Sassuolo,Atalanta,2,1,H
10/04/2022,,Napoli,Fiorentina,2,3,A
10/04/2022,18:00,AS Roma,Salernitana,2,1,H
10/04/2022,20:45,Torino,AC Milan,0,0,D
11/04/2022,20:45,Bologna,Sampdoria,2,0,H
15/04/2022,19:00,Spezia,Inter,1,3,A
15/04/2022,21:00,AC Milan,Genoa,2,0,H
16/04/2022,12:30,Cagliari,Sassuolo,1,0,H
16/04/2022,14:30,Udinese,Empoli,4,1,H
16/04/2022,,Sampdoria,Salernitana,1,2,A
16/04/2022,16:30,Fiorentina,Venezia,1,0,H
16/04/2022,18:30,Juventus,Bologna,1,1,D
16/04/2022,20:45,Lazio,Torino,1,1,D
18/04/2022,19:00,Napoli,AS Roma,1,1,D
18/04/2022,21:00,Atalanta,Hellas Verona,1,2,A
20/04/2022,18:45,Udinese,Salernitana,0,1,A
23/04/2022,15:00,Venezia,Atalanta,1,3,A
23/04/2022,,Torino,Spezia,2,1,H
23/04/2022,18:00,Inter,AS Roma,3,1,H
23/04/2022,20:45,Hellas Verona,Sampdoria,1,1,D
24/04/2022,12:30,Salernitana,Fiorentina,2,1,H
24/04/2022,15:00,Empoli,Napoli,3,2,H
24/04/2022,,Bologna,Udinese,2,2,D
24/04/2022,18:00,Genoa,Cagliari,1,0,H
24/04/2022,20:45,Lazio,AC Milan,1,2,A
25/04/2022,20:45,Sassuolo,Juventus,1,2,A
27/04/2022,18:00,Fiorentina,Udinese,0,4,A
27/04/2022,20:15,Bologna,Inter,2,1,H
27/04/2022,,Atalanta,Torino,4,4,D
30/04/2022,15:00,Napoli,Sassuolo,6,1,H
30/04/2022,,Cagliari,Hellas Verona,1,2,A
30/04/2022,18:00,Sampdoria,Genoa,1,0,H
30/04/2022,20:45,Spezia,Lazio,3,4,A
01/05/2022,12:30,Juventus,Venezia,2,1,H
01/05/2022,15:00,AC Milan,Fiorentina,1,0,H
01/05/2022,,Empoli,Torino,1,3,A
01/05/2022,18:00,Udinese,Inter,1,2,A
01/05/2022,20:45,AS Roma,Bologna,0,0,D
02/05/2022,20:45,Atalanta,Salernitana,1,1,D
05/05/2022,18:00,Salernitana,Venezia,2,1,H
06/05/2022,18:45,Inter,Empoli,4,2,H
06/05/2022,21:00,Genoa,Juventus,2,1,H
07/05/2022,15:00,Torino,Napoli,0,1,A
07/05/2022,18:00,Sassuolo,Udinese,1,1,D
07/05/2022,20:45,Lazio,Sampdoria,2,0,H
08/05/2022,12:30,Spezia,Atalanta,1,3,A
08/05/2022,15:00,Venezia,Bologna,4,3,H
08/05/2022,18:00,Salernitana,Cagliari,1,1,D
08/05/2022,20:45,Hellas Verona,AC Milan,1,3,A
09/05/2022,20:45,Fiorentina,AS Roma,2,0,H
14/05/2022,15:00,Empoli,Salernitana,1,1,D
14/05/2022,18:00,Udinese,Spezia,2,3,A
14/05/2022,,Hellas Verona,Torino,0,1,A
14/05/2022,20:45,AS Roma,Venezia,1,1,D
15/05/2022,12:35,Bologna,Sassuolo,1,3,A
15/05/2022,15:05,Napoli,Genoa,3,0,H
15/05/2022,18:00,AC Milan,Atalanta,2,0,H
15/05/2022,20:45,Cagliari,Inter,1,3,A
16/05/2022,18:30,Sampdoria,Fiorentina,4,1,H
16/05/2022,20:45,Juventus,Lazio,2,2,D
20/05/2022,20:45,Torino,AS Roma,0,3,A
21/05/2022,17:15,Genoa,Bologna,0,1,A
21/05/2022,20:45,Lazio,Hellas Verona,3,3,D
21/05/2022,,Fiorentina,Juventus,2,0,H
21/05/2022,20:50,Atalanta,Empoli,0,1,A
22/05/2022,12:30,Spezia,Napoli,0,3,A
22/05/2022,18:00,Sassuolo,AC Milan,0,3,A
22/05/2022,18:05,Inter,Sampdoria,3,0,H
22/05/2022,21:00,Venezia,Cagliari,0,0,D
22/05/2022,,Salernitana,Udinese,0,4,A
13/08/2022,18:30,Sampdoria,Atalanta,0,2,A
13/08/2022,,AC Milan,Udinese,4,2,H
13/08/2022,20:45,Lecce,Inter,1,2,A
13/08/2022,,Monza,Torino,1,2,A
14/08/2022,18:30,Fiorentina,Cremonese,3,2,H
14/08/2022,,Lazio,Bologna,2,1,H
14/08/2022,20:45,Salernitana,AS Roma,0,1,A
14/08/2022,,Spezia,Empoli,1,0,H
15/08/2022,18:30,Hellas Verona,Napoli,2,5,A
15/08/2022,20:45,Juventus,Sassuolo,3,0,H
20/08/2022,18:30,Udinese,Salernitana,0,0,D
20/08/2022,,Torino,Lazio,0,0,D
20/08/2022,20:45,Sassuolo,Lecce,1,0,H
20/08/2022,,Inter,Spezia,3,0,H
21/08/2022,18:30,Napoli,Monza,4,0,H
21/08/2022,,Empoli,Fiorentina,0,0,D
21/08/2022,20:45,Bologna,Hellas Verona,1,1,D
21/08/2022,,Atalanta,AC Milan,1,1,D
22/08/2022,18:30,AS Roma,Cremonese,1,0,H
22/08/2022,20:45,Sampdoria,Juventus,0,0,D
26/08/2022,18:30,Monza,Udinese,1,2,A
26/08/2022,20:45,Lazio,Inter,3,1,H
27/08/2022,18:30,Juventus,AS Roma,1,1,D
27/08/2022,,Cremonese,Torino,1,2,A
27/08/2022,20:45,Spezia,Sassuolo,2,2,D
27/08/2022,,AC Milan,Bologna,2,0,H
28/08/2022,18:30,Salernitana,Sampdoria,4,0,H
28/08/2022,,Hellas Verona,Atalanta,0,1,A
28/08/2022,20:45,Lecce,Empoli,1,1,D
28/08/2022,,Fiorentina,Napoli,0,0,D
30/08/2022,18:30,Sassuolo,AC Milan,0,0,D
30/08/2022,20:45,AS Roma,Monza,3,0,H
30/08/2022,,Inter,Cremonese,3,1,H
31/08/2022,18:30,Udinese,Fiorentina,1,0,H
31/08/2022,,Sampdoria,Lazio,1,1,D
31/08/2022,,Empoli,Hellas Verona,1,1,D
31/08/2022,20:45,Napoli,Lecce,1,1,D
31/08/2022,,Juventus,Spezia,2,0,H
01/09/2022,20:45,Bologna,Salernitana,1,1,D
01/09/2022,,Atalanta,Torino,3,1,H
03/09/2022,15:00,Fiorentina,Juventus,1,1,D
03/09/2022,18:00,AC Milan,Inter,3,2,H
03/09/2022,20:45,Lazio,Napoli,1,2,A
04/09/2022,12:30,Cremonese,Sassuolo,0,0,D
04/09/2022,15:00,Spezia,Bologna,2,2,D
04/09/2022,18:00,Hellas Verona,Sampdoria,2,1,H
04/09/2022,20:45,Udinese,AS Roma,4,0,H
05/09/2022,18:30,Salernitana,Empoli,2,2,D
05/09/2022,,Monza,Atalanta,0,2,A
05/09/2022,20:45,Torino,Lecce,1,0,H
10/09/2022,15:00,Napoli,Spezia,1,0,H
10/09/2022,18:00,Inter,Torino,1,0,H
10/09/2022,20:45,Sampdoria,AC Milan,1,2,A
11/09/2022,12:30,Atalanta,Cremonese,1,1,D
11/09/2022,15:00,Sassuolo,Udinese,1,3,A
11/09/2022,,Lecce,Monza,1,1,D
11/09/2022,,Bologna,Fiorentina,2,1,H
11/09/2022,18:00,Lazio,Hellas Verona,2,0,H
11/09/2022,20:45,Juventus,Salernitana,2,2,D
12/09/2022,20:45,Empoli,AS Roma,1,2,A
16/09/2022,20:45,Salernitana,Lecce,1,2,A
17/09/2022,15:00,Bologna,Empoli,0,1,A
17/09/2022,18:00,Spezia,Sampdoria,2,1,H
17/09/2022,20:45,Torino,Sassuolo,0,1,A
18/09/2022,12:30,Udinese,Inter,3,1,H
18/09/2022,15:00,Monza,Juventus,1,0,H
18/09/2022,,Fiorentina,Hellas Verona,2,0,H
18/09/2022,,Cremonese,Lazio,0,4,A
18/09/2022,18:00,AS Roma,Atalanta,0,1,A
18/09/2022,20:45,AC Milan,Napoli,1,2,A
01/10/2022,15:00,Napoli,Torino,3,1,H
01/10/2022,18:00,Inter,AS Roma,1,2,A
01/10/2022,20:45,Empoli,AC Milan,1,3,A
02/10/2022,12:30,Lazio,Spezia,4,0,H
02/10/2022,15:00,Sassuolo,Salernitana,5,0,H
02/10/2022,,Sampdoria,Monza,0,3,A
02/10/2022,,Lecce,Cremonese,1,1,D
02/10/2022,18:00,Atalanta,Fiorentina,1,0,H
02/10/2022,20:45,Juventus,Bologna,3,0,H
03/10/2022,20:45,Hellas Verona,Udinese,1,2,A
08/10/2022,15:00,Sassuolo,Inter,1,2,A
08/10/2022,18:00,AC Milan,Juventus,2,0,H
08/10/2022,20:45,Bologna,Sampdoria,1,1,D
09/10/2022,12:30,Torino,Empoli,1,1,D
09/10/2022,15:00,Udinese,Atalanta,2,2,D
09/10/2022,,Salernitana,Hellas Verona,2,1,H
09/10/2022,,Monza,Spezia,2,0,H
09/10/2022,18:00,Cremonese,Napoli,1,4,A
09/10/2022,20:45,AS Roma,Lecce,2,1,H
10/10/2022,20:45,Fiorentina,Lazio,0,4,A
15/10/2022,15:00,Empoli,Monza,1,0,H
15/10/2022,18:00,Torino,Juventus,0,1,A
15/10/2022,20:45,Atalanta,Sassuolo,2,1,H
16/10/2022,12:30,Inter,Salernitana,2,0,H
16/10/2022,15:00,Lazio,Udinese,0,0,D
16/10/2022,,Spezia,Cremonese,2,2,D
16/10/2022,18:00,Napoli,Bologna,3,2,H
16/10/2022,20:45,Hellas Verona,AC Milan,1,2,A
17/10/2022,18:30,Sampdoria,AS Roma,0,1,A
17/10/2022,20:45,Lecce,Fiorentina,1,1,D
21/10/2022,20:45,Juventus,Empoli,4,0,H
22/10/2022,15:00,Salernitana,Spezia,1,0,H
22/10/2022,18:00,AC Milan,Monza,4,1,H
22/10/2022,20:45,Fiorentina,Inter,3,4,A
23/10/2022,12:30,Udinese,Torino,1,2,A
23/10/2022,15:00,Bologna,Lecce,2,0,H
23/10/2022,18:00,Atalanta,Lazio,0,2,A
23/10/2022,20:45,AS Roma,Napoli,0,1,A
24/10/2022,18:30,Cremonese,Sampdoria,0,1,A
24/10/2022,20:45,Sassuolo,Hellas Verona,2,1,H
29/10/2022,15:00,Napoli,Sassuolo,4,0,H
29/10/2022,18:00,Lecce,Juventus,0,1,A
29/10/2022,20:45,Inter,Sampdoria,3,0,H
30/10/2022,12:30,Empoli,Atalanta,0,2,A
30/10/2022,15:00,Spezia,Fiorentina,1,2,A
30/10/2022,,Cremonese,Udinese,0,0,D
30/10/2022,18:00,Lazio,Salernitana,1,3,A
30/10/2022,20:45,Torino,AC Milan,2,1,H
31/10/2022,18:30,Hellas Verona,AS Roma,1,3,A
31/10/2022,20:45,Monza,Bologna,1,2,A
04/11/2022,20:45,Udinese,Lecce,1,1,D
05/11/2022,15:00,Salernitana,Cremonese,2,2,D
05/11/2022,,Empoli,Sassuolo,1,0,H
05/11/2022,18:00,Atalanta,Napoli,1,2,A
05/11/2022,20:45,AC Milan,Spezia,2,1,H
06/11/2022,12:30,Bologna,Torino,2,1,H
06/11/2022,15:00,Sampdoria,Fiorentina,0,2,A
06/11/2022,,Monza,Hellas Verona,2,0,H
06/11/2022,18:00,AS Roma,Lazio,0,1,A
06/11/2022,20:45,Juventus,Inter,2,0,H
08/11/2022,18:30,Spezia,Udinese,1,1,D
08/11/2022,,Napoli,Empoli,2,0,H
08/11/2022,20:45,Cremonese,AC Milan,0,0,D
09/11/2022,18:30,Sassuolo,AS Roma,1,1,D
09/11/2022,,Lecce,Atalanta,2,1,H
09/11/2022,20:45,Torino,Sampdoria,2,0,H
09/11/2022,,Inter,Bologna,6,1,H
09/11/2022,,Fiorentina,Salernitana,2,1,H
10/11/2022,18:30,Hellas Verona,Juventus,0,1,A
10/11/2022,20:45,Lazio,Monza,1,0,H
11/11/2022,20:45,Empoli,Cremonese,2,0,H
12/11/2022,15:00,Napoli,Udinese,3,2,H
12/11/2022,18:00,Sampdoria,Lecce,0,2,A
12/11/2022,20:45,Bologna,Sassuolo,3,0,H
13/11/2022,12:30,Atalanta,Inter,2,3,A
13/11/2022,15:00,AS Roma,Torino,1,1,D
13/11/2022,,Monza,Salernitana,3,0,H
13/11/2022,,Hellas Verona,Spezia,1,2,A
13/11/2022,18:00,AC Milan,Fiorentina,2,1,H
13/11/2022,20:45,Juventus,Lazio,3,0,H
04/01/2023,12:30,Sassuolo,Sampdoria,1,2,A
04/01/2023,,Salernitana,AC Milan,1,2,A
04/01/2023,14:30,Torino,Hellas Verona,1,1,D
04/01/2023,,Spezia,Atalanta,2,2,D
04/01/2023,16:30,AS Roma,Bologna,1,0,H
04/01/2023,16:35,Lecce,Lazio,2,1,H
04/01/2023,18:30,Fiorentina,Monza,1,1,D
04/01/2023,,Cremonese,Juventus,0,1,A
04/01/2023,20:45,Udinese,Empoli,1,1,D
04/01/2023,,Inter,Napoli,1,0,H
07/01/2023,15:00,Fiorentina,Sassuolo,2,1,H
07/01/2023,18:00,Juventus,Udinese,1,0,H
07/01/2023,20:45,Monza,Inter,2,2,D
08/01/2023,12:30,Salernitana,Torino,1,1,D
08/01/2023,15:00,Spezia,Lecce,0,0,D
08/01/2023,,Lazio,Empoli,2,2,D
08/01/2023,18:00,Sampdoria,Napoli,0,2,A
08/01/2023,20:45,AC Milan,AS Roma,2,2,D
09/01/2023,18:30,Hellas Verona,Cremonese,2,0,H
09/01/2023,20:45,Bologna,Atalanta,1,2,A
13/01/2023,20:45,Napoli,Juventus,5,1,H
14/01/2023,15:00,Cremonese,Monza,2,3,A
14/01/2023,18:00,Lecce,AC Milan,2,2,D
14/01/2023,20:45,Inter,Hellas Verona,1,0,H
15/01/2023,12:30,Sassuolo,Lazio,0,2,A
15/01/2023,15:00,Udinese,Bologna,1,2,A
15/01/2023,,Torino,Spezia,0,1,A
15/01/2023,18:00,Atalanta,Salernitana,8,2,H
15/01/2023,20:45,AS Roma,Fiorentina,2,0,H
16/01/2023,20:45,Empoli,Sampdoria,1,0,H
21/01/2023,15:00,Hellas Verona,Lecce,2,0,H
21/01/2023,18:00,Salernitana,Napoli,0,2,A
21/01/2023,20:45,Fiorentina,Torino,0,1,A
22/01/2023,12:30,Sampdoria,Udinese,0,1,A
22/01/2023,15:00,Monza,Sassuolo,1,1,D
22/01/2023,18:00,Spezia,AS Roma,0,2,A
22/01/2023,20:45,Juventus,Atalanta,3,3,D
23/01/2023,18:30,Bologna,Cremonese,1,1,D
23/01/2023,20:45,Inter,Empoli,0,1,A
24/01/2023,20:45,Lazio,AC Milan,4,0,H
27/01/2023,18:30,Bologna,Spezia,2,0,H
27/01/2023,20:45,Lecce,Salernitana,1,2,A
28/01/2023,15:00,Empoli,Torino,2,2,D
28/01/2023,18:00,Cremonese,Inter,1,2,A
28/01/2023,20:45,Atalanta,Sampdoria,2,0,H
29/01/2023,12:30,AC Milan,Sassuolo,2,5,A
29/01/2023,15:00,Juventus,Monza,0,2,A
29/01/2023,18:00,Lazio,Fiorentina,1,1,D
29/01/2023,20:45,Napoli,AS Roma,2,1,H
30/01/2023,20:45,Udinese,Hellas Verona,1,1,D
04/02/2023,15:00,Cremonese,Lecce,0,2,A
04/02/2023,18:00,AS Roma,Empoli,2,0,H
04/02/2023,20:45,Sassuolo,Atalanta,1,0,H
05/02/2023,12:30,Spezia,Napoli,0,3,A
05/02/2023,15:00,Torino,Udinese,1,0,H
05/02/2023,18:00,Fiorentina,Bologna,1,2,A
05/02/2023,20:45,Inter,AC Milan,1,0,H
06/02/2023,18:30,Hellas Verona,Lazio,1,1,D
06/02/2023,20:45,Monza,Sampdoria,2,2,D
07/02/2023,20:45,Salernitana,Juventus,0,3,A
10/02/2023,20:45,AC Milan,Torino,1,0,H
11/02/2023,15:00,Empoli,Spezia,2,2,D
11/02/2023,18:00,Lecce,AS Roma,1,1,D
11/02/2023,20:45,Lazio,Atalanta,0,2,A
12/02/2023,12:30,Udinese,Sassuolo,2,2,D
12/02/2023,15:00,Bologna,Monza,0,1,A
12/02/2023,18:00,Juventus,Fiorentina,1,0,H
12/02/2023,20:45,Napoli,Cremonese,3,0,H
13/02/2023,18:30,Hellas Verona,Salernitana,1,0,H
13/02/2023,20:45,Sampdoria,Inter,0,0,D
17/02/2023,20:45,Sassuolo,Napoli,0,2,A
18/02/2023,15:00,Sampdoria,Bologna,1,2,A
18/02/2023,18:00,Monza,AC Milan,0,1,A
18/02/2023,20:45,Inter,Udinese,3,1,H
19/02/2023,12:30,Atalanta,Lecce,1,2,A
19/02/2023,15:00,Salernitana,Lazio,0,2,A
19/02/2023,,Fiorentina,Empoli,1,1,D
19/02/2023,18:00,Spezia,Juventus,0,2,A
19/02/2023,20:45,AS Roma,Hellas Verona,1,0,H
20/02/2023,20:45,Torino,Cremonese,2,2,D
25/02/2023,18:00,Empoli,Napoli,0,2,A
25/02/2023,20:45,Lecce,Sassuolo,0,1,A
26/02/2023,12:30,Bologna,Inter,1,0,H
26/02/2023,15:00,Salernitana,Monza,3,0,H
26/02/2023,18:00,Udinese,Spezia,2,2,D
26/02/2023,20:45,AC Milan,Atalanta,2,0,H
27/02/2023,18:30,Hellas Verona,Fiorentina,0,3,A
27/02/2023,20:45,Lazio,Sampdoria,1,0,H
28/02/2023,18:30,Cremonese,AS Roma,2,1,H
28/02/2023,20:45,Juventus,Torino,4,2,H
03/03/2023,20:45,Napoli,Lazio,0,1,A
04/03/2023,15:00,Monza,Empoli,2,1,H
04/03/2023,18:00,Atalanta,Udinese,0,0,D
04/03/2023,20:45,Fiorentina,AC Milan,2,1,H
05/03/2023,12:30,Spezia,Hellas Verona,0,0,D
05/03/2023,15:00,Sampdoria,Salernitana,0,0,D
05/03/2023,18:00,Inter,Lecce,2,0,H
05/03/2023,20:45,AS Roma,Juventus,1,0,H
06/03/2023,18:30,Sassuolo,Cremonese,3,2,H
06/03/2023,20:45,Torino,Bologna,1,0,H
10/03/2023,20:45,Spezia,Inter,2,1,H
11/03/2023,15:00,Empoli,Udinese,0,1,A
11/03/2023,18:00,Napoli,Atalanta,2,0,H
11/03/2023,20:45,Bologna,Lazio,0,0,D
12/03/2023,12:30,Lecce,Torino,0,2,A
12/03/2023,15:00,Hellas Verona,Monza,1,1,D
12/03/2023,,Cremonese,Fiorentina,0,2,A
12/03/2023,18:00,AS Roma,Sassuolo,3,4,A
12/03/2023,20:45,Juventus,Sampdoria,4,2,H
13/03/2023,20:45,AC Milan,Salernitana,1,1,D
17/03/2023,18:30,Sassuolo,Spezia,1,0,H
17/03/2023,20:45,Atalanta,Empoli,2,1,H
18/03/2023,15:00,Monza,Cremonese,1,1,D
18/03/2023,18:00,Salernitana,Bologna,2,2,D
18/03/2023,20:45,Udinese,AC Milan,3,1,H
19/03/2023,12:30,Sampdoria,Hellas Verona,3,1,H
19/03/2023,15:00,Torino,Napoli,0,4,A
19/03/2023,,Fiorentina,Lecce,1,0,H
19/03/2023,18:00,Lazio,AS Roma,1,0,H
19/03/2023,20:45,Inter,Juventus,0,1,A
01/04/2023,15:00,Cremonese,Atalanta,1,3,A
01/04/2023,18:00,Inter,Fiorentina,0,1,A
01/04/2023,20:45,Juventus,Hellas Verona,1,0,H
02/04/2023,12:30,Bologna,Udinese,3,0,H
02/04/2023,15:00,Spezia,Salernitana,1,1,D
02/04/2023,,Monza,Lazio,0,2,A
02/04/2023,18:00,AS Roma,Sampdoria,3,0,H
02/04/2023,20:45,Napoli,AC Milan,0,4,A
03/04/2023,19:30,Empoli,Lecce,1,0,H
03/04/2023,20:45,Sassuolo,Torino,1,1,D
07/04/2023,17:00,Salernitana,Inter,1,1,D
07/04/2023,19:00,Lecce,Napoli,1,2,A
07/04/2023,21:00,AC Milan,Empoli,0,0,D
08/04/2023,12:30,Udinese,Monza,2,2,D
08/04/2023,14:30,Fiorentina,Spezia,1,1,D
08/04/2023,16:30,Sampdoria,Cremonese,2,3,A
08/04/2023,,Atalanta,Bologna,0,2,A
08/04/2023,18:30,Torino,AS Roma,0,1,A
08/04/2023,,Hellas Verona,Sassuolo,2,1,H
08/04/2023,20:45,Lazio,Juventus,2,1,H
14/04/2023,18:30,Cremonese,Empoli,1,0,H
14/04/2023,20:45,Spezia,Lazio,0,3,A
15/04/2023,15:00,Bologna,AC Milan,1,1,D
15/04/2023,18:00,Napoli,Hellas Verona,0,0,D
15/04/2023,20:45,Inter,Monza,0,1,A
16/04/2023,12:30,Lecce,Sampdoria,1,1,D
16/04/2023,15:00,Torino,Salernitana,1,1,D
16/04/2023,18:00,Sassuolo,Juventus,1,0,H
16/04/2023,20:45,AS Roma,Udinese,3,0,H
17/04/2023,20:45,Fiorentina,Atalanta,1,1,D
21/04/2023,20:45,Hellas Verona,Bologna,2,1,H
22/04/2023,15:00,Salernitana,Sassuolo,3,0,H
22/04/2023,18:00,Lazio,Torino,0,1,A
22/04/2023,20:45,Sampdoria,Spezia,1,1,D
23/04/2023,12:30,Empoli,Inter,0,3,A
23/04/2023,15:00,Udinese,Cremonese,3,0,H
23/04/2023,,Monza,Fiorentina,3,2,H
23/04/2023,18:00,AC Milan,Lecce,2,0,H
23/04/2023,20:45,Juventus,Napoli,0,1,A
24/04/2023,20:45,Atalanta,AS Roma,3,1,H
28/04/2023,18:30,Lecce,Udinese,1,0,H
28/04/2023,20:45,Spezia,Monza,0,2,A
29/04/2023,18:00,AS Roma,AC Milan,1,1,D
29/04/2023,20:45,Torino,Atalanta,1,2,A
30/04/2023,12:30,Inter,Lazio,3,1,H
30/04/2023,15:00,Sassuolo,Empoli,2,1,H
30/04/2023,,Napoli,Salernitana,1,1,D
30/04/2023,,Cremonese,Hellas Verona,1,1,D
30/04/2023,18:00,Fiorentina,Sampdoria,5,0,H
30/04/2023,20:45,Bologna,Juventus,1,1,D
03/05/2023,18:00,Sampdoria,Torino,0,2,A
03/05/2023,,Salernitana,Fiorentina,3,3,D
03/05/2023,,Juventus,Lecce,2,1,H
03/05/2023,,Atalanta,Spezia,3,2,H
03/05/2023,21:00,Monza,AS Roma,1,1,D
03/05/2023,,AC Milan,Cremonese,1,1,D
03/05/2023,,Lazio,Sassuolo,2,0,H
03/05/2023,,Hellas Verona,Inter,0,6,A
04/05/2023,20:45,Udinese,Napoli,1,1,D
04/05/2023,,Empoli,Bologna,3,1,H
06/05/2023,15:00,AC Milan,Lazio,2,0,H
06/05/2023,18:00,AS Roma,Inter,0,2,A
06/05/2023,20:45,Cremonese,Spezia,2,0,H
07/05/2023,12:30,Atalanta,Juventus,0,2,A
07/05/2023,15:00,Torino,Monza,1,1,D
07/05/2023,18:00,Napoli,Fiorentina,1,0,H
07/05/2023,20:45,Lecce,Hellas Verona,0,1,A
08/05/2023,18:30,Udinese,Sampdoria,2,0,H
08/05/2023,,Empoli,Salernitana,2,1,H
08/05/2023,20:45,Sassuolo,Bologna,1,1,D
12/05/2023,20:45,Lazio,Lecce,2,2,D
13/05/2023,15:00,Salernitana,Atalanta,1,0,H
13/05/2023,18:00,Spezia,AC Milan,2,0,H
13/05/2023,20:45,Inter,Sassuolo,4,2,H
14/05/2023,12:30,Hellas Verona,Torino,0,1,A
14/05/2023,15:00,Monza,Napoli,2,0,H
14/05/2023,,Fiorentina,Udinese,2,0,H
14/05/2023,18:00,Bologna,AS Roma,0,0,D
14/05/2023,20:45,Juventus,Cremonese,2,0,H
15/05/2023,20:45,Sampdoria,Empoli,1,1,D
19/05/2023,20:45,Sassuolo,Monza,1,2,A
20/05/2023,15:00,Cremonese,Bologna,1,5,A
20/05/2023,18:00,Atalanta,Hellas Verona,3,1,H
20/05/2023,20:45,AC Milan,Sampdoria,5,1,H
21/05/2023,12:30,Lecce,Spezia,0,0,D
21/05/2023,15:00,Torino,Fiorentina,1,1,D
21/05/2023,18:00,Napoli,Inter,3,1,H
21/05/2023,20:45,Udinese,Lazio,0,1,A
22/05/2023,18:30,AS Roma,Salernitana,2,2,D
22/05/2023,20:45,Empoli,Juventus,4,1,H
26/05/2023,20:45,Sampdoria,Sassuolo,2,2,D
27/05/2023,15:00,Spezia,Torino,0,4,A
27/05/2023,,Salernitana,Udinese,3,2,H
27/05/2023,18:00,Fiorentina,AS Roma,2,1,H
27/05/2023,20:45,Inter,Atalanta,3,2,H
28/05/2023,12:30,Hellas Verona,Empoli,1,1,D
28/05/2023,15:00,Monza,Lecce,0,1,A
28/05/2023,,Bologna,Napoli,2,2,D
28/05/2023,18:00,Lazio,Cremonese,3,2,H
28/05/2023,20:45,Juventus,AC Milan,0,1,A
02/06/2023,20:30,Sassuolo,Fiorentina,1,3,A
03/06/2023,18:30,Torino,Inter,0,1,A
03/06/2023,21:00,Empoli,Lazio,0,2,A
03/06/2023,,Cremonese,Salernitana,2,0,H
04/06/2023,18:30,Napoli,Sampdoria,2,0,H
04/06/2023,21:00,Udinese,Juventus,0,1,A
04/06/2023,,AS Roma,Spezia,2,1,H
04/06/2023,,AC Milan,Hellas Verona,3,1,H
04/06/2023,,Lecce,Bologna,2,3,A
04/06/2023,,Atalanta,Monza,5,2,H
19/08/2023,18:30,Empoli,Hellas Verona,0,1,A
19/08/2023,,Frosinone,Napoli,1,3,A
19/08/2023,20:45,Genoa,Fiorentina,1,4,A
19/08/2023,,Inter,Monza,2,0,H
20/08/2023,18:30,AS Roma,Salernitana,2,2,D
20/08/2023,,Sassuolo,Atalanta,0,2,A
20/08/2023,20:45,Lecce,Lazio,2,1,H
20/08/2023,,Udinese,Juventus,0,3,A
21/08/2023,18:30,Torino,Cagliari,0,0,D
21/08/2023,20:45,Bologna,AC Milan,0,2,A
26/08/2023,18:30,Frosinone,Atalanta,2,1,H
26/08/2023,,Monza,Empoli,2,0,H
26/08/2023,20:45,Hellas Verona,AS Roma,2,1,H
26/08/2023,,AC Milan,Torino,4,1,H
27/08/2023,18:30,Fiorentina,Lecce,2,2,D
27/08/2023,,Juventus,Bologna,1,1,D
27/08/2023,20:45,Lazio,Genoa,0,1,A
27/08/2023,,Napoli,Sassuolo,2,0,H
28/08/2023,18:30,Salernitana,Udinese,1,1,D
28/08/2023,20:45,Cagliari,Inter,0,2,A
01/09/2023,18:30,Sassuolo,Hellas Verona,3,1,H
01/09/2023,20:45,AS Roma,AC Milan,1,2,A
02/09/2023,18:30,Bologna,Cagliari,2,1,H
02/09/2023,,Udinese,Frosinone,0,0,D
02/09/2023,20:45,Atalanta,Monza,3,0,H
02/09/2023,,Napoli,Lazio,1,2,A
03/09/2023,18:30,Inter,Fiorentina,4,0,H
03/09/2023,,Torino,Genoa,1,0,H
03/09/2023,20:45,Empoli,Juventus,0,2,A
03/09/2023,,Lecce,Salernitana,2,0,H
16/09/2023,15:00,Juventus,Lazio,3,1,H
16/09/2023,18:00,Inter,AC Milan,5,1,H
16/09/2023,20:45,Genoa,Napoli,2,2,D
17/09/2023,12:30,Cagliari,Udinese,0,0,D
17/09/2023,15:00,Frosinone,Sassuolo,4,2,H
17/09/2023,,Monza,Lecce,1,1,D
17/09/2023,18:00,Fiorentina,Atalanta,3,2,H
17/09/2023,20:45,AS Roma,Empoli,7,0,H
18/09/2023,18:30,Salernitana,Torino,0,3,A
18/09/2023,20:45,Hellas Verona,Bologna,0,0,D
22/09/2023,18:30,Salernitana,Frosinone,1,1,D
22/09/2023,20:45,Lecce,Genoa,1,0,H
23/09/2023,15:00,AC Milan,Hellas Verona,1,0,H
23/09/2023,18:00,Sassuolo,Juventus,4,2,H
23/09/2023,20:45,Lazio,Monza,1,1,D
