Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
22/01/2017,Lyon,Marseille,3,1,H
21/02/2017,Caen,Nancy,1,0,H
27/01/2017,Marseille,Montpellier,5,1,H
28/01/2017,Lyon,Lille,1,2,A
28/01/2017,Angers,Metz,2,1,H
28/01/2017,Bastia,Caen,1,1,D
28/01/2017,Lorient,Dijon,2,3,A
28/01/2017,Nancy,Bordeaux,0,2,A
28/01/2017,Rennes,Nantes,1,1,D
29/01/2017,Nice,Guingamp,3,1,H
29/01/2017,Toulouse,Saint-Etienne,0,3,A
29/01/2017,PSG,Monaco,1,1,D
03/02/2017,Metz,Marseille,1,0,H
04/02/2017,Monaco,Nice,3,0,H
04/02/2017,Bordeaux,Rennes,1,1,D
04/02/2017,Dijon,PSG,1,3,A
04/02/2017,Guingamp,Caen,0,1,A
04/02/2017,Lille,Lorient,0,1,A
04/02/2017,Montpellier,Bastia,2,1,H
05/02/2017,Toulouse,Angers,4,0,H
05/02/2017,Nantes,Nancy,0,2,A
05/02/2017,Saint-Etienne,Lyon,2,0,H
07/02/2017,Caen,Bordeaux,0,4,A
07/02/2017,Montpellier,Monaco,1,2,A
07/02/2017,PSG,Lille,2,1,H
08/02/2017,Angers,Rennes,0,0,D
08/02/2017,Lorient,Toulouse,1,1,D
08/02/2017,Lyon,Nancy,4,0,H
08/02/2017,Metz,Dijon,2,1,H
08/02/2017,Nice,Saint-Etienne,1,0,H
08/02/2017,Marseille,Guingamp,2,0,H
01/03/2017,Bastia,Nantes,2,2,D
10/02/2017,Bordeaux,PSG,0,3,A
11/02/2017,Guingamp,Lyon,2,1,H
11/02/2017,Dijon,Caen,2,0,H
11/02/2017,Lille,Angers,1,2,A
11/02/2017,Monaco,Metz,5,0,H
11/02/2017,Nancy,Montpellier,0,3,A
11/02/2017,Toulouse,Bastia,4,1,H
12/02/2017,Rennes,Nice,2,2,D
12/02/2017,Saint-Etienne,Lorient,4,0,H
12/02/2017,Nantes,Marseille,3,2,H
17/02/2017,Bastia,Monaco,1,1,D
18/02/2017,Marseille,Rennes,2,0,H
18/02/2017,Angers,Nancy,1,0,H
18/02/2017,Caen,Lille,0,1,A
18/02/2017,Lorient,Nice,0,1,A
18/02/2017,Metz,Nantes,1,1,D
19/02/2017,Bordeaux,Guingamp,3,0,H
19/02/2017,Lyon,Dijon,4,2,H
19/02/2017,Montpellier,Saint-Etienne,2,1,H
19/02/2017,PSG,Toulouse,0,0,D
24/02/2017,Nantes,Dijon,3,1,H
24/02/2017,Nice,Montpellier,2,1,H
25/02/2017,Guingamp,Monaco,1,2,A
25/02/2017,Angers,Bastia,3,0,H
25/02/2017,Lille,Bordeaux,2,3,A
25/02/2017,Nancy,Toulouse,0,0,D
25/02/2017,Rennes,Lorient,1,0,H
26/02/2017,Saint-Etienne,Caen,0,1,A
26/02/2017,Lyon,Metz,5,0,H
26/02/2017,Marseille,PSG,1,5,A
03/03/2017,Bordeaux,Lyon,1,1,D
04/03/2017,PSG,Nancy,1,0,H
04/03/2017,Bastia,Saint-Etienne,0,0,D
04/03/2017,Caen,Angers,2,3,A
04/03/2017,Dijon,Nice,0,1,A
04/03/2017,Metz,Rennes,1,1,D
04/03/2017,Montpellier,Guingamp,1,1,D
05/03/2017,Lorient,Marseille,1,4,A
05/03/2017,Toulouse,Lille,1,1,D
05/03/2017,Monaco,Nantes,4,0,H
10/03/2017,Nice,Caen,2,2,D
10/03/2017,Marseille,Angers,3,0,H
11/03/2017,Monaco,Bordeaux,2,1,H
11/03/2017,Guingamp,Bastia,5,0,H
11/03/2017,Montpellier,Nantes,2,3,A
11/03/2017,Nancy,Lille,1,2,A
11/03/2017,Rennes,Dijon,1,1,D
12/03/2017,Saint-Etienne,Metz,2,2,D
12/03/2017,Lyon,Toulouse,4,0,H
12/03/2017,Lorient,PSG,1,2,A
17/03/2017,Metz,Bastia,1,0,H
17/03/2017,Lille,Marseille,0,0,D
18/03/2017,Nantes,Nice,1,1,D
18/03/2017,Angers,Guingamp,3,0,H
18/03/2017,Bordeaux,Montpellier,5,1,H
18/03/2017,Nancy,Lorient,2,3,A
18/03/2017,Toulouse,Rennes,0,0,D
19/03/2017,Caen,Monaco,0,3,A
19/03/2017,Dijon,Saint-Etienne,0,1,A
19/03/2017,PSG,Lyon,2,1,H
31/03/2017,Guingamp,Nancy,1,0,H
01/04/2017,Marseille,Dijon,1,1,D
01/04/2017,Bastia,Lille,0,1,A
02/04/2017,Rennes,Lyon,1,1,D
02/04/2017,Lorient,Caen,1,0,H
02/04/2017,Montpellier,Toulouse,0,1,A
02/04/2017,Nantes,Angers,2,1,H
02/04/2017,Nice,Bordeaux,2,1,H
18/04/2017,Metz,PSG,2,3,A
17/05/2017,Monaco,Saint-Etienne,2,0,H
07/04/2017,Lille,Nice,1,2,A
08/04/2017,Angers,Monaco,0,1,A
08/04/2017,Bordeaux,Metz,3,0,H
08/04/2017,Caen,Montpellier,0,2,A
08/04/2017,Dijon,Bastia,1,2,A
08/04/2017,Lyon,Lorient,1,4,A
08/04/2017,Nancy,Rennes,3,0,H
09/04/2017,Toulouse,Marseille,0,0,D
09/04/2017,Saint-Etienne,Nantes,1,1,D
09/04/2017,PSG,Guingamp,4,0,H
14/04/2017,Angers,PSG,0,2,A
15/04/2017,Nice,Nancy,3,1,H
15/04/2017,Guingamp,Toulouse,2,1,H
15/04/2017,Metz,Caen,2,2,D
15/04/2017,Montpellier,Lorient,2,0,H
15/04/2017,Rennes,Lille,2,0,H
15/04/2017,Monaco,Dijon,2,1,H
16/04/2017,Nantes,Bordeaux,0,1,A
16/04/2017,Bastia,Lyon,0,0,D
16/04/2017,Marseille,Saint-Etienne,4,0,H
21/04/2017,Nancy,Marseille,0,0,D
22/04/2017,PSG,Montpellier,2,0,H
22/04/2017,Bordeaux,Bastia,2,0,H
22/04/2017,Caen,Nantes,0,2,A
22/04/2017,Dijon,Angers,3,2,H
22/04/2017,Lille,Guingamp,3,0,H
22/04/2017,Lorient,Metz,5,1,H
23/04/2017,Toulouse,Nice,1,1,D
23/04/2017,Saint-Etienne,Rennes,1,1,D
23/04/2017,Lyon,Monaco,1,2,A
28/04/2017,Angers,Lyon,1,2,A
29/04/2017,Monaco,Toulouse,3,1,H
29/04/2017,Bastia,Rennes,1,0,H
29/04/2017,Guingamp,Saint-Etienne,0,2,A
29/04/2017,Metz,Nancy,2,1,H
29/04/2017,Montpellier,Lille,0,3,A
29/04/2017,Nantes,Lorient,1,0,H
30/04/2017,Caen,Marseille,1,5,A
30/04/2017,Dijon,Bordeaux,0,0,D
30/04/2017,Nice,PSG,3,1,H
05/05/2017,Saint-Etienne,Bordeaux,2,2,D
06/05/2017,PSG,Bastia,5,0,H
06/05/2017,Guingamp,Dijon,4,0,H
06/05/2017,Lille,Metz,0,2,A
06/05/2017,Lorient,Angers,1,1,D
06/05/2017,Nancy,Monaco,0,3,A
06/05/2017,Toulouse,Caen,0,1,A
07/05/2017,Rennes,Montpellier,1,0,H
07/05/2017,Lyon,Nantes,3,2,H
07/05/2017,Marseille,Nice,2,1,H
14/05/2017,Bastia,Lorient,2,0,H
14/05/2017,Bordeaux,Marseille,1,1,D
14/05/2017,Caen,Rennes,0,1,A
14/05/2017,Dijon,Nancy,2,0,H
14/05/2017,Metz,Toulouse,1,1,D
14/05/2017,Monaco,Lille,4,0,H
14/05/2017,Montpellier,Lyon,1,3,A
14/05/2017,Nantes,Guingamp,4,1,H
14/05/2017,Nice,Angers,0,2,A
14/05/2017,Saint-Etienne,PSG,0,5,A
20/05/2017,Angers,Montpellier,2,0,H
20/05/2017,Guingamp,Metz,1,0,H
20/05/2017,Lille,Nantes,3,0,H
20/05/2017,Lorient,Bordeaux,1,1,D
20/05/2017,Lyon,Nice,3,3,D
20/05/2017,Marseille,Bastia,1,0,H
20/05/2017,Nancy,Saint-Etienne,3,1,H
20/05/2017,PSG,Caen,1,1,D
20/05/2017,Rennes,Monaco,2,3,A
20/05/2017,Toulouse,Dijon,0,0,D
04/08/2017,Monaco,Toulouse,3,2,H
05/08/2017,PSG,Amiens,2,0,H
05/08/2017,Saint-Etienne,Nice,1,0,H
05/08/2017,Troyes,Rennes,1,1,D
05/08/2017,Metz,Guingamp,1,3,A
05/08/2017,Montpellier,Caen,1,0,H
05/08/2017,Lyon,Strasbourg,4,0,H
06/08/2017,Lille,Nantes,3,0,H
06/08/2017,Angers,Bordeaux,2,2,D
06/08/2017,Marseille,Dijon,3,0,H
11/08/2017,Nice,Troyes,1,2,A
11/08/2017,Rennes,Lyon,1,2,A
12/08/2017,Nantes,Marseille,0,1,A
12/08/2017,Toulouse,Montpellier,1,0,H
12/08/2017,Bordeaux,Metz,2,0,H
12/08/2017,Amiens,Angers,0,2,A
12/08/2017,Caen,Saint-Etienne,0,1,A
13/08/2017,Strasbourg,Lille,3,0,H
13/08/2017,Dijon,Monaco,1,4,A
13/08/2017,Guingamp,PSG,0,3,A
18/08/2017,Metz,Monaco,0,1,A
19/08/2017,Lyon,Bordeaux,3,3,D
19/08/2017,Saint-Etienne,Amiens,3,0,H
19/08/2017,Troyes,Nantes,0,1,A
19/08/2017,Montpellier,Strasbourg,1,1,D
19/08/2017,Nice,Guingamp,2,0,H
19/08/2017,Rennes,Dijon,2,2,D
20/08/2017,Lille,Caen,0,2,A
20/08/2017,Marseille,Angers,1,1,D
20/08/2017,PSG,Toulouse,6,2,H
25/08/2017,PSG,Saint-Etienne,3,0,H
26/08/2017,Nantes,Lyon,0,0,D
26/08/2017,Dijon,Montpellier,2,1,H
26/08/2017,Toulouse,Rennes,3,2,H
26/08/2017,Bordeaux,Troyes,2,1,H
26/08/2017,Amiens,Nice,3,0,H
26/08/2017,Caen,Metz,1,0,H
27/08/2017,Guingamp,Strasbourg,2,0,H
27/08/2017,Angers,Lille,1,1,D
27/08/2017,Monaco,Marseille,6,1,H
08/09/2017,Lille,Bordeaux,0,0,D
08/09/2017,Metz,PSG,1,5,A
09/09/2017,Nice,Monaco,4,0,H
09/09/2017,Troyes,Toulouse,0,0,D
09/09/2017,Montpellier,Nantes,0,1,A
09/09/2017,Strasbourg,Amiens,0,1,A
09/09/2017,Caen,Dijon,2,1,H
10/09/2017,Saint-Etienne,Angers,1,1,D
10/09/2017,Lyon,Guingamp,2,1,H
10/09/2017,Marseille,Rennes,1,3,A
15/09/2017,Toulouse,Bordeaux,0,1,A
16/09/2017,Monaco,Strasbourg,3,0,H
16/09/2017,Dijon,Saint-Etienne,0,1,A
16/09/2017,Guingamp,Lille,1,0,H
16/09/2017,Troyes,Montpellier,0,1,A
16/09/2017,Nantes,Caen,1,0,H
17/09/2017,Amiens,Marseille,0,2,A
17/09/2017,Angers,Metz,0,1,A
17/09/2017,Rennes,Nice,0,1,A
17/09/2017,PSG,Lyon,2,0,H
22/09/2017,Nice,Angers,2,2,D
22/09/2017,Lille,Monaco,0,4,A
23/09/2017,Montpellier,PSG,0,0,D
23/09/2017,Metz,Troyes,0,1,A
23/09/2017,Bordeaux,Guingamp,3,1,H
23/09/2017,Lyon,Dijon,3,3,D
23/09/2017,Caen,Amiens,1,0,H
24/09/2017,Saint-Etienne,Rennes,2,2,D
24/09/2017,Strasbourg,Nantes,1,2,A
24/09/2017,Marseille,Toulouse,2,0,H
29/09/2017,Monaco,Montpellier,1,1,D
30/09/2017,PSG,Bordeaux,6,2,H
30/09/2017,Dijon,Strasbourg,1,1,D
30/09/2017,Guingamp,Toulouse,1,1,D
30/09/2017,Nantes,Metz,1,0,H
30/09/2017,Rennes,Caen,0,1,A
01/10/2017,Troyes,Saint-Etienne,2,1,H
01/10/2017,Angers,Lyon,3,3,D
01/10/2017,Nice,Marseille,2,4,A
20/11/2017,Amiens,Lille,3,0,H
13/10/2017,Lyon,Monaco,3,2,H
14/10/2017,Dijon,PSG,1,2,A
14/10/2017,Saint-Etienne,Metz,3,1,H
14/10/2017,Guingamp,Rennes,2,0,H
14/10/2017,Toulouse,Amiens,1,0,H
14/10/2017,Lille,Troyes,2,2,D
14/10/2017,Caen,Angers,0,2,A
15/10/2017,Bordeaux,Nantes,1,1,D
15/10/2017,Montpellier,Nice,2,0,H
15/10/2017,Strasbourg,Marseille,3,3,D
20/10/2017,Saint-Etienne,Montpellier,0,1,A
21/10/2017,Monaco,Caen,2,0,H
21/10/2017,Metz,Dijon,1,2,A
21/10/2017,Nantes,Guingamp,2,1,H
21/10/2017,Amiens,Bordeaux,1,0,H
21/10/2017,Angers,Toulouse,0,1,A
21/10/2017,Rennes,Lille,1,0,H
22/10/2017,Nice,Strasbourg,1,2,A
22/10/2017,Troyes,Lyon,0,5,A
22/10/2017,Marseille,PSG,2,2,D
27/10/2017,PSG,Nice,3,0,H
28/10/2017,Bordeaux,Monaco,0,2,A
28/10/2017,Dijon,Nantes,1,0,H
28/10/2017,Guingamp,Amiens,1,1,D
28/10/2017,Montpellier,Rennes,0,1,A
28/10/2017,Strasbourg,Angers,2,2,D
28/10/2017,Caen,Troyes,1,0,H
29/10/2017,Lyon,Metz,2,0,H
29/10/2017,Toulouse,Saint-Etienne,0,0,D
29/10/2017,Lille,Marseille,0,1,A
03/11/2017,Rennes,Bordeaux,1,0,H
04/11/2017,Angers,PSG,0,5,A
04/11/2017,Monaco,Guingamp,6,0,H
04/11/2017,Troyes,Strasbourg,3,0,H
04/11/2017,Nantes,Toulouse,2,1,H
04/11/2017,Montpellier,Amiens,1,1,D
05/11/2017,Nice,Dijon,1,0,H
05/11/2017,Metz,Lille,0,3,A
05/11/2017,Marseille,Caen,5,0,H
05/11/2017,Saint-Etienne,Lyon,0,5,A
17/11/2017,Lille,Saint-Etienne,3,1,H
17/11/2017,Amiens,Monaco,1,1,D
18/11/2017,PSG,Nantes,4,1,H
18/11/2017,Dijon,Troyes,3,1,H
18/11/2017,Guingamp,Angers,1,1,D
18/11/2017,Toulouse,Metz,0,0,D
18/11/2017,Strasbourg,Rennes,2,1,H
19/11/2017,Caen,Nice,1,1,D
19/11/2017,Lyon,Montpellier,0,0,D
19/11/2017,Bordeaux,Marseille,1,1,D
24/11/2017,Saint-Etienne,Strasbourg,2,2,D
25/11/2017,Rennes,Nantes,2,1,H
25/11/2017,Dijon,Toulouse,3,1,H
25/11/2017,Troyes,Angers,3,0,H
25/11/2017,Metz,Amiens,0,2,A
25/11/2017,Montpellier,Lille,3,0,H
25/11/2017,Caen,Bordeaux,1,0,H
26/11/2017,Nice,Lyon,0,5,A
26/11/2017,Marseille,Guingamp,1,0,H
26/11/2017,Monaco,PSG,1,2,A
28/11/2017,Strasbourg,Caen,0,0,D
28/11/2017,Amiens,Dijon,2,1,H
28/11/2017,Bordeaux,Saint-Etienne,3,0,H
29/11/2017,Guingamp,Montpellier,0,0,D
29/11/2017,Metz,Marseille,0,3,A
29/11/2017,Nantes,Monaco,1,0,H
29/11/2017,Toulouse,Nice,1,2,A
29/11/2017,Lyon,Lille,1,2,A
29/11/2017,Angers,Rennes,1,2,A
29/11/2017,PSG,Troyes,2,0,H
01/12/2017,Dijon,Bordeaux,3,2,H
02/12/2017,Strasbourg,PSG,2,1,H
02/12/2017,Monaco,Angers,1,0,H
02/12/2017,Troyes,Guingamp,0,1,A
02/12/2017,Nice,Metz,3,1,H
02/12/2017,Lille,Toulouse,1,0,H
02/12/2017,Rennes,Amiens,2,0,H
03/12/2017,Saint-Etienne,Nantes,1,1,D
03/12/2017,Caen,Lyon,1,2,A
03/12/2017,Montpellier,Marseille,1,1,D
08/12/2017,Bordeaux,Strasbourg,0,3,A
09/12/2017,PSG,Lille,3,1,H
09/12/2017,Monaco,Troyes,3,2,H
09/12/2017,Guingamp,Dijon,4,0,H
09/12/2017,Metz,Rennes,1,1,D
09/12/2017,Toulouse,Caen,2,0,H
09/12/2017,Angers,Montpellier,1,1,D
10/12/2017,Amiens,Lyon,1,2,A
10/12/2017,Nantes,Nice,1,2,A
10/12/2017,Marseille,Saint-Etienne,3,0,H
15/12/2017,Saint-Etienne,Monaco,0,4,A
16/12/2017,Rennes,PSG,1,4,A
16/12/2017,Dijon,Lille,3,0,H
16/12/2017,Troyes,Amiens,1,0,H
16/12/2017,Montpellier,Metz,1,3,A
16/12/2017,Strasbourg,Toulouse,2,1,H
16/12/2017,Caen,Guingamp,0,0,D
17/12/2017,Nantes,Angers,1,0,H
17/12/2017,Nice,Bordeaux,1,0,H
17/12/2017,Lyon,Marseille,2,0,H
20/12/2017,Monaco,Rennes,2,1,H
20/12/2017,Guingamp,Saint-Etienne,2,1,H
20/12/2017,Metz,Strasbourg,3,0,H
20/12/2017,Toulouse,Lyon,1,2,A
20/12/2017,Bordeaux,Montpellier,0,2,A
20/12/2017,Marseille,Troyes,3,1,H
20/12/2017,Lille,Nice,1,1,D
20/12/2017,PSG,Caen,3,1,H
20/12/2017,Amiens,Nantes,0,1,A
20/12/2017,Angers,Dijon,2,1,H
12/01/2018,Strasbourg,Guingamp,0,2,A
13/01/2018,Rennes,Marseille,0,3,A
13/01/2018,Dijon,Metz,1,1,D
13/01/2018,Troyes,Bordeaux,0,1,A
13/01/2018,Montpellier,Monaco,0,0,D
13/01/2018,Nice,Amiens,1,0,H
13/01/2018,Caen,Lille,0,1,A
14/01/2018,Saint-Etienne,Toulouse,2,0,H
14/01/2018,Lyon,Angers,1,1,D
14/01/2018,Nantes,PSG,0,1,A
16/01/2018,Bordeaux,Caen,0,2,A
16/01/2018,Marseille,Strasbourg,2,0,H
16/01/2018,Monaco,Nice,2,2,D
17/01/2018,Guingamp,Lyon,0,2,A
17/01/2018,Metz,Saint-Etienne,3,0,H
17/01/2018,Toulouse,Nantes,1,1,D
17/01/2018,Lille,Rennes,1,2,A
17/01/2018,Amiens,Montpellier,1,1,D
17/01/2018,Angers,Troyes,3,1,H
17/01/2018,PSG,Dijon,8,0,H
19/01/2018,Caen,Marseille,0,2,A
20/01/2018,Nantes,Bordeaux,0,1,A
20/01/2018,Troyes,Lille,1,0,H
20/01/2018,Montpellier,Toulouse,2,1,H
20/01/2018,Strasbourg,Dijon,3,2,H
20/01/2018,Amiens,Guingamp,3,1,H
20/01/2018,Rennes,Angers,1,0,H
21/01/2018,Nice,Saint-Etienne,1,0,H
21/01/2018,Monaco,Metz,3,1,H
21/01/2018,Lyon,PSG,2,1,H
26/01/2018,Dijon,Rennes,2,1,H
27/01/2018,PSG,Montpellier,4,0,H
27/01/2018,Saint-Etienne,Caen,2,1,H
27/01/2018,Guingamp,Nantes,0,3,A
27/01/2018,Metz,Nice,2,1,H
27/01/2018,Toulouse,Troyes,1,0,H
27/01/2018,Angers,Amiens,1,0,H
28/01/2018,Lille,Strasbourg,2,1,H
28/01/2018,Bordeaux,Lyon,3,1,H
28/01/2018,Marseille,Monaco,2,2,D
02/02/2018,Marseille,Metz,6,3,H
03/02/2018,Lille,PSG,0,3,A
03/02/2018,Montpellier,Angers,2,1,H
03/02/2018,Nice,Toulouse,0,1,A
03/02/2018,Strasbourg,Bordeaux,0,2,A
03/02/2018,Amiens,Saint-Etienne,0,2,A
04/02/2018,Rennes,Guingamp,0,1,A
04/02/2018,Caen,Nantes,3,2,H
04/02/2018,Monaco,Lyon,3,2,H
20/02/2018,Troyes,Dijon,0,0,D
09/02/2018,Saint-Etienne,Marseille,2,2,D
10/02/2018,Toulouse,PSG,0,1,A
10/02/2018,Dijon,Nice,3,2,H
10/02/2018,Guingamp,Caen,0,0,D
10/02/2018,Metz,Montpellier,0,1,A
10/02/2018,Bordeaux,Amiens,3,2,H
10/02/2018,Angers,Monaco,0,4,A
11/02/2018,Strasbourg,Troyes,2,1,H
11/02/2018,Nantes,Lille,2,2,D
11/02/2018,Lyon,Rennes,0,2,A
16/02/2018,Monaco,Dijon,4,0,H
17/02/2018,PSG,Strasbourg,5,2,H
17/02/2018,Troyes,Metz,1,0,H
17/02/2018,Montpellier,Guingamp,1,1,D
17/02/2018,Amiens,Toulouse,0,0,D
17/02/2018,Angers,Saint-Etienne,0,1,A
17/02/2018,Caen,Rennes,2,2,D
18/02/2018,Nice,Nantes,1,1,D
18/02/2018,Lille,Lyon,2,2,D
18/02/2018,Marseille,Bordeaux,1,0,H
23/02/2018,Strasbourg,Montpellier,0,0,D
24/02/2018,Toulouse,Monaco,3,3,D
24/02/2018,Dijon,Caen,2,0,H
24/02/2018,Guingamp,Metz,2,2,D
24/02/2018,Nantes,Amiens,0,1,A
24/02/2018,Lille,Angers,1,2,A
24/02/2018,Rennes,Troyes,2,0,H
25/02/2018,Bordeaux,Nice,0,0,D
25/02/2018,Lyon,Saint-Etienne,1,1,D
25/02/2018,PSG,Marseille,3,0,H
02/03/2018,Nice,Lille,2,1,H
02/03/2018,Monaco,Bordeaux,2,1,H
03/03/2018,Troyes,PSG,0,2,A
03/03/2018,Saint-Etienne,Dijon,2,2,D
03/03/2018,Metz,Toulouse,1,1,D
03/03/2018,Amiens,Rennes,0,2,A
03/03/2018,Angers,Guingamp,3,0,H
04/03/2018,Caen,Strasbourg,2,0,H
04/03/2018,Montpellier,Lyon,1,1,D
04/03/2018,Marseille,Nantes,1,1,D
09/03/2018,Strasbourg,Monaco,1,3,A
10/03/2018,PSG,Metz,5,0,H
10/03/2018,Dijon,Amiens,1,1,D
10/03/2018,Nantes,Troyes,1,0,H
10/03/2018,Bordeaux,Angers,0,0,D
10/03/2018,Lille,Montpellier,1,1,D
10/03/2018,Rennes,Saint-Etienne,1,1,D
11/03/2018,Guingamp,Nice,2,5,A
11/03/2018,Lyon,Caen,1,0,H
11/03/2018,Toulouse,Marseille,1,2,A
16/03/2018,Monaco,Lille,2,1,H
17/03/2018,Bordeaux,Rennes,0,2,A
17/03/2018,Toulouse,Strasbourg,2,2,D
17/03/2018,Montpellier,Dijon,2,2,D
17/03/2018,Amiens,Troyes,1,1,D
17/03/2018,Angers,Caen,3,0,H
18/03/2018,Nice,PSG,1,2,A
18/03/2018,Metz,Nantes,1,1,D
18/03/2018,Saint-Etienne,Guingamp,2,0,H
18/03/2018,Marseille,Lyon,2,3,A
14/03/2018,PSG,Angers,2,1,H
31/03/2018,Dijon,Marseille,1,3,A
01/04/2018,Guingamp,Bordeaux,2,1,H
01/04/2018,Troyes,Nice,0,2,A
01/04/2018,Nantes,Saint-Etienne,0,3,A
01/04/2018,Lille,Amiens,0,1,A
01/04/2018,Strasbourg,Metz,2,2,D
01/04/2018,Caen,Montpellier,1,3,A
01/04/2018,Lyon,Toulouse,2,0,H
04/04/2018,Rennes,Monaco,1,1,D
06/04/2018,Saint-Etienne,PSG,1,1,D
07/04/2018,Monaco,Nantes,2,1,H
07/04/2018,Guingamp,Troyes,4,0,H
07/04/2018,Toulouse,Dijon,0,1,A
07/04/2018,Bordeaux,Lille,2,1,H
07/04/2018,Amiens,Caen,3,0,H
07/04/2018,Angers,Strasbourg,1,1,D
08/04/2018,Nice,Rennes,1,1,D
08/04/2018,Metz,Lyon,0,5,A
08/04/2018,Marseille,Montpellier,0,0,D
13/04/2018,Angers,Nice,1,1,D
14/04/2018,Lyon,Amiens,3,0,H
14/04/2018,Nantes,Dijon,1,1,D
14/04/2018,Lille,Guingamp,2,2,D
14/04/2018,Rennes,Metz,1,2,A
14/04/2018,Strasbourg,Saint-Etienne,0,1,A
15/04/2018,Montpellier,Bordeaux,1,3,A
15/04/2018,Troyes,Marseille,2,3,A
15/04/2018,PSG,Monaco,7,1,H
25/04/2018,Caen,Toulouse,0,0,D
20/04/2018,Nantes,Rennes,1,1,D
20/04/2018,Dijon,Lyon,2,5,A
21/04/2018,Marseille,Lille,5,1,H
21/04/2018,Guingamp,Monaco,3,1,H
21/04/2018,Metz,Caen,1,1,D
21/04/2018,Toulouse,Angers,2,0,H
21/04/2018,Amiens,Strasbourg,3,1,H
22/04/2018,Nice,Montpellier,1,0,H
22/04/2018,Saint-Etienne,Troyes,2,1,H
22/04/2018,Bordeaux,PSG,0,1,A
27/04/2018,Montpellier,Saint-Etienne,0,1,A
28/04/2018,Lyon,Nantes,2,0,H
28/04/2018,Monaco,Amiens,0,0,D
28/04/2018,Troyes,Caen,3,1,H
28/04/2018,Bordeaux,Dijon,3,1,H
28/04/2018,Lille,Metz,3,1,H
28/04/2018,Strasbourg,Nice,1,1,D
29/04/2018,Rennes,Toulouse,2,1,H
29/04/2018,Angers,Marseille,1,1,D
29/04/2018,PSG,Guingamp,2,2,D
04/05/2018,Amiens,PSG,2,2,D
06/05/2018,Saint-Etienne,Bordeaux,1,3,A
06/05/2018,Lyon,Troyes,3,0,H
06/05/2018,Dijon,Guingamp,3,1,H
06/05/2018,Metz,Angers,1,2,A
06/05/2018,Nantes,Montpellier,0,2,A
06/05/2018,Toulouse,Lille,2,3,A
06/05/2018,Caen,Monaco,1,2,A
06/05/2018,Rennes,Strasbourg,2,1,H
06/05/2018,Marseille,Nice,2,1,H
11/05/2018,Guingamp,Marseille,3,3,D
12/05/2018,Monaco,Saint-Etienne,1,0,H
12/05/2018,Bordeaux,Toulouse,4,2,H
12/05/2018,Montpellier,Troyes,1,1,D
12/05/2018,Nice,Caen,4,1,H
12/05/2018,Lille,Dijon,2,1,H
12/05/2018,PSG,Rennes,0,2,A
12/05/2018,Strasbourg,Lyon,3,2,H
12/05/2018,Amiens,Metz,2,0,H
12/05/2018,Angers,Nantes,0,2,A
19/05/2018,Saint-Etienne,Lille,5,0,H
19/05/2018,Dijon,Angers,2,1,H
19/05/2018,Troyes,Monaco,0,3,A
19/05/2018,Metz,Bordeaux,0,4,A
19/05/2018,Nantes,Strasbourg,1,0,H
19/05/2018,Toulouse,Guingamp,2,1,H
19/05/2018,Lyon,Nice,3,2,H
19/05/2018,Marseille,Amiens,2,1,H
19/05/2018,Caen,PSG,0,0,D
19/05/2018,Rennes,Montpellier,1,1,D
10/08/2018,Marseille,Toulouse,4,0,H
11/08/2018,Nantes,Monaco,1,3,A
11/08/2018,Angers,Nimes,3,4,A
11/08/2018,Lille,Rennes,3,1,H
11/08/2018,Montpellier,Dijon,1,2,A
11/08/2018,Nice,Reims,0,1,A
11/08/2018,Saint-Etienne,Guingamp,2,1,H
12/08/2018,Lyon,Amiens,2,0,H
12/08/2018,Bordeaux,Strasbourg,0,2,A
12/08/2018,PSG,Caen,3,0,H
17/08/2018,Reims,Lyon,1,0,H
18/08/2018,Guingamp,PSG,1,3,A
18/08/2018,Amiens,Montpellier,1,2,A
18/08/2018,Caen,Nice,1,1,D
18/08/2018,Dijon,Nantes,2,0,H
18/08/2018,Monaco,Lille,0,0,D
18/08/2018,Rennes,Angers,1,0,H
19/08/2018,Strasbourg,Saint-Etienne,1,1,D
19/08/2018,Toulouse,Bordeaux,2,1,H
19/08/2018,Nimes,Marseille,3,1,H
24/08/2018,Lyon,Strasbourg,2,0,H
25/08/2018,PSG,Angers,3,1,H
25/08/2018,Amiens,Reims,4,1,H
25/08/2018,Montpellier,Saint-Etienne,0,0,D
25/08/2018,Nantes,Caen,1,1,D
25/08/2018,Nice,Dijon,0,4,A
25/08/2018,Toulouse,Nimes,1,0,H
26/08/2018,Lille,Guingamp,3,0,H
26/08/2018,Bordeaux,Monaco,2,1,H
26/08/2018,Marseille,Rennes,2,2,D
31/08/2018,Lyon,Nice,0,1,A
01/09/2018,Nimes,PSG,2,4,A
01/09/2018,Angers,Lille,1,0,H
01/09/2018,Dijon,Caen,0,2,A
01/09/2018,Guingamp,Toulouse,1,2,A
01/09/2018,Reims,Montpellier,0,1,A
01/09/2018,Strasbourg,Nantes,2,3,A
02/09/2018,Saint-Etienne,Amiens,0,0,D
02/09/2018,Rennes,Bordeaux,2,0,H
02/09/2018,Monaco,Marseille,2,3,A
14/09/2018,Nice,Rennes,2,1,H
14/09/2018,PSG,Saint-Etienne,4,0,H
15/09/2018,Caen,Lyon,2,2,D
15/09/2018,Amiens,Lille,2,3,A
