Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
01/10/2023,Real Betis,Valencia,3,0,H
02/10/2023,Las Palmas,Celta Vigo,2,1,H
06/10/2023,Athletic Bilbao,Almeria,3,0,H
07/10/2023,Cadiz,Girona,0,1,A
07/10/2023,Real Madrid,Osasuna,4,0,H
07/10/2023,Mallorca,Valencia,1,1,D
07/10/2023,Sevilla,Rayo Vallecano,2,2,D
08/10/2023,Villarreal,Las Palmas,1,2,A
08/10/2023,Atletico Madrid,Real Sociedad,2,1,H
08/10/2023,Celta Vigo,Getafe,2,2,D
08/10/2023,Alaves,Real Betis,1,1,D
08/10/2023,Granada,Barcelona,2,2,D
20/10/2023,Osasuna,Granada,2,0,H
21/10/2023,Real Sociedad,Mallorca,1,0,H
21/10/2023,Getafe,Real Betis,1,1,D
21/10/2023,Sevilla,Real Madrid,1,1,D
21/10/2023,Celta Vigo,Atletico Madrid,0,3,A
22/10/2023,Las Palmas,Rayo Vallecano,0,1,A
22/10/2023,Girona,Almeria,5,2,H
22/10/2023,Villarreal,Alaves,1,1,D
22/10/2023,Barcelona,Athletic Bilbao,1,0,H
23/10/2023,Valencia,Cadiz,2,0,H
27/10/2023,Girona,Celta Vigo,1,0,H
28/10/2023,Almeria,Las Palmas,1,2,A
28/10/2023,Barcelona,Real Madrid,1,2,A
28/10/2023,Mallorca,Getafe,0,0,D
28/10/2023,Cadiz,Sevilla,2,2,D
29/10/2023,Real Betis,Osasuna,2,1,H
29/10/2023,Rayo Vallecano,Real Sociedad,2,2,D
29/10/2023,Athletic Bilbao,Valencia,2,2,D
29/10/2023,Atletico Madrid,Alaves,2,1,H
30/10/2023,Granada,Villarreal,2,3,A
03/11/2023,Las Palmas,Atletico Madrid,2,1,H
04/11/2023,Osasuna,Girona,2,4,A
04/11/2023,Real Betis,Mallorca,2,0,H
04/11/2023,Celta Vigo,Sevilla,1,1,D
04/11/2023,Real Sociedad,Barcelona,0,1,A
05/11/2023,Alaves,Almeria,1,0,H
05/11/2023,Valencia,Granada,1,0,H
05/11/2023,Villarreal,Athletic Bilbao,2,3,A
05/11/2023,Real Madrid,Rayo Vallecano,0,0,D
06/11/2023,Getafe,Cadiz,1,0,H
10/11/2023,Athletic Bilbao,Celta Vigo,4,3,H
11/11/2023,Rayo Vallecano,Girona,1,2,A
11/11/2023,Almeria,Real Sociedad,1,3,A
11/11/2023,Osasuna,Las Palmas,1,1,D
11/11/2023,Granada,Getafe,1,1,D
11/11/2023,Real Madrid,Valencia,5,1,H
12/11/2023,Barcelona,Alaves,2,1,H
12/11/2023,Sevilla,Real Betis,1,1,D
12/11/2023,Atletico Madrid,Villarreal,3,1,H
24/11/2023,Alaves,Granada,3,1,H
25/11/2023,Rayo Vallecano,Barcelona,1,1,D
25/11/2023,Valencia,Celta Vigo,0,0,D
25/11/2023,Getafe,Almeria,2,1,H
25/11/2023,Atletico Madrid,Mallorca,1,0,H
26/11/2023,Villarreal,Osasuna,3,1,H
26/11/2023,Real Sociedad,Sevilla,2,1,H
26/11/2023,Cadiz,Real Madrid,0,3,A
26/11/2023,Real Betis,Las Palmas,1,0,H
27/11/2023,Girona,Athletic Bilbao,1,1,D
29/11/2023,Mallorca,Cadiz,1,1,D
01/12/2023,Las Palmas,Getafe,2,0,H
02/12/2023,Girona,Valencia,2,1,H
02/12/2023,Athletic Bilbao,Rayo Vallecano,4,0,H
02/12/2023,Real Madrid,Granada,2,0,H
02/12/2023,Osasuna,Real Sociedad,1,1,D
03/12/2023,Mallorca,Alaves,0,0,D
03/12/2023,Almeria,Real Betis,0,0,D
03/12/2023,Sevilla,Villarreal,1,1,D
03/12/2023,Barcelona,Atletico Madrid,1,0,H
04/12/2023,Celta Vigo,Cadiz,1,1,D
08/12/2023,Getafe,Valencia,1,0,H
09/12/2023,Alaves,Las Palmas,0,1,A
09/12/2023,Real Betis,Real Madrid,1,1,D
09/12/2023,Villarreal,Real Sociedad,0,3,A
09/12/2023,Mallorca,Sevilla,1,0,H
10/12/2023,Atletico Madrid,Almeria,2,1,H
10/12/2023,Cadiz,Osasuna,1,1,D
10/12/2023,Barcelona,Girona,2,4,A
11/12/2023,Granada,Athletic Bilbao,1,1,D
11/12/2023,Rayo Vallecano,Celta Vigo,0,0,D
15/12/2023,Osasuna,Rayo Vallecano,1,0,H
16/12/2023,Celta Vigo,Granada,1,0,H
16/12/2023,Athletic Bilbao,Atletico Madrid,2,0,H
16/12/2023,Sevilla,Getafe,0,3,A
16/12/2023,Valencia,Barcelona,1,1,D
17/12/2023,Almeria,Mallorca,0,0,D
17/12/2023,Real Sociedad,Real Betis,0,0,D
17/12/2023,Las Palmas,Cadiz,1,1,D
17/12/2023,Real Madrid,Villarreal,4,1,H
18/12/2023,Girona,Alaves,3,0,H
19/12/2023,Rayo Vallecano,Valencia,0,1,A
19/12/2023,Atletico Madrid,Getafe,3,3,D
19/12/2023,Granada,Sevilla,0,3,A
20/12/2023,Barcelona,Almeria,3,2,H
20/12/2023,Athletic Bilbao,Las Palmas,1,0,H
20/12/2023,Villarreal,Celta Vigo,3,2,H
21/12/2023,Real Betis,Girona,1,1,D
21/12/2023,Cadiz,Real Sociedad,0,0,D
21/12/2023,Alaves,Real Madrid,0,1,A
21/12/2023,Mallorca,Osasuna,3,2,H
23/12/2023,Atletico Madrid,Sevilla,1,0,H
02/01/2024,Getafe,Rayo Vallecano,0,2,A
02/01/2024,Real Sociedad,Alaves,1,1,D
02/01/2024,Valencia,Villarreal,3,1,H
03/01/2024,Granada,Cadiz,2,0,H
03/01/2024,Celta Vigo,Real Betis,2,1,H
03/01/2024,Real Madrid,Mallorca,1,0,H
03/01/2024,Girona,Atletico Madrid,4,3,H
04/01/2024,Osasuna,Almeria,1,0,H
04/01/2024,Sevilla,Athletic Bilbao,0,2,A
04/01/2024,Las Palmas,Barcelona,1,2,A
12/01/2024,Sevilla,Alaves,2,3,A
13/01/2024,Las Palmas,Villarreal,3,0,H
13/01/2024,Mallorca,Celta Vigo,1,1,D
13/01/2024,Athletic Bilbao,Real Sociedad,2,1,H
13/01/2024,Real Betis,Granada,1,0,H
14/01/2024,Almeria,Girona,0,0,D
14/01/2024,Cadiz,Valencia,1,4,A
19/01/2024,Alaves,Cadiz,1,0,H
20/01/2024,Rayo Vallecano,Las Palmas,0,2,A
20/01/2024,Villarreal,Mallorca,1,1,D
20/01/2024,Valencia,Athletic Bilbao,1,0,H
20/01/2024,Celta Vigo,Real Sociedad,0,1,A
21/01/2024,Osasuna,Getafe,3,2,H
21/01/2024,Real Madrid,Almeria,3,2,H
21/01/2024,Real Betis,Barcelona,2,4,A
21/01/2024,Girona,Sevilla,5,1,H
22/01/2024,Granada,Atletico Madrid,0,1,A
26/01/2024,Almeria,Alaves,0,3,A
27/01/2024,Real Sociedad,Rayo Vallecano,0,0,D
27/01/2024,Las Palmas,Real Madrid,1,2,A
27/01/2024,Barcelona,Villarreal,3,5,A
27/01/2024,Mallorca,Real Betis,0,1,A
28/01/2024,Celta Vigo,Girona,0,1,A
28/01/2024,Cadiz,Athletic Bilbao,0,0,D
28/01/2024,Sevilla,Osasuna,1,1,D
28/01/2024,Atletico Madrid,Valencia,2,0,H
29/01/2024,Getafe,Granada,2,0,H
31/01/2024,Barcelona,Osasuna,1,0,H
31/01/2024,Atletico Madrid,Rayo Vallecano,2,1,H
01/02/2024,Getafe,Real Madrid,0,2,A
02/02/2024,Athletic Bilbao,Mallorca,4,0,H
03/02/2024,Valencia,Almeria,2,1,H
03/02/2024,Granada,Las Palmas,1,1,D
03/02/2024,Alaves,Barcelona,1,3,A
03/02/2024,Girona,Real Sociedad,0,0,D
04/02/2024,Villarreal,Cadiz,0,0,D
04/02/2024,Osasuna,Celta Vigo,0,3,A
04/02/2024,Real Betis,Getafe,1,1,D
04/02/2024,Real Madrid,Atletico Madrid,1,1,D
05/02/2024,Rayo Vallecano,Sevilla,1,2,A
09/02/2024,Cadiz,Real Betis,0,2,A
10/02/2024,Alaves,Villarreal,1,1,D
10/02/2024,Real Sociedad,Osasuna,0,1,A
10/02/2024,Real Madrid,Girona,4,0,H
10/02/2024,Las Palmas,Valencia,2,0,H
11/02/2024,Getafe,Celta Vigo,3,2,H
11/02/2024,Mallorca,Rayo Vallecano,2,1,H
11/02/2024,Sevilla,Atletico Madrid,1,0,H
11/02/2024,Barcelona,Granada,3,3,D
12/02/2024,Almeria,Athletic Bilbao,0,0,D
16/02/2024,Villarreal,Getafe,1,1,D
17/02/2024,Atletico Madrid,Las Palmas,5,0,H
17/02/2024,Osasuna,Cadiz,2,0,H
17/02/2024,Celta Vigo,Barcelona,1,2,A
17/02/2024,Valencia,Sevilla,0,0,D
18/02/2024,Rayo Vallecano,Real Madrid,1,1,D
18/02/2024,Granada,Almeria,1,1,D
18/02/2024,Mallorca,Real Sociedad,1,2,A
18/02/2024,Real Betis,Alaves,0,0,D
19/02/2024,Athletic Bilbao,Girona,3,2,H
23/02/2024,Real Sociedad,Villarreal,1,3,A
24/02/2024,Barcelona,Getafe,4,0,H
24/02/2024,Alaves,Mallorca,1,1,D
24/02/2024,Almeria,Atletico Madrid,2,2,D
25/02/2024,Cadiz,Celta Vigo,2,2,D
25/02/2024,Real Betis,Athletic Bilbao,3,1,H
25/02/2024,Las Palmas,Osasuna,1,1,D
25/02/2024,Real Madrid,Sevilla,1,0,H
26/02/2024,Girona,Rayo Vallecano,3,0,H
01/03/2024,Celta Vigo,Almeria,1,0,H
02/03/2024,Sevilla,Real Sociedad,3,2,H
02/03/2024,Rayo Vallecano,Cadiz,1,1,D
02/03/2024,Getafe,Las Palmas,3,3,D
02/03/2024,Valencia,Real Madrid,2,2,D
03/03/2024,Villarreal,Granada,5,1,H
03/03/2024,Atletico Madrid,Real Betis,2,1,H
03/03/2024,Mallorca,Girona,1,0,H
03/03/2024,Athletic Bilbao,Barcelona,0,0,D
04/03/2024,Osasuna,Alaves,1,0,H
08/03/2024,Barcelona,Mallorca,1,0,H
09/03/2024,Valencia,Getafe,1,0,H
09/03/2024,Cadiz,Atletico Madrid,2,0,H
09/03/2024,Granada,Real Sociedad,2,3,A
09/03/2024,Girona,Osasuna,2,0,H
10/03/2024,Alaves,Rayo Vallecano,1,0,H
10/03/2024,Las Palmas,Athletic Bilbao,0,2,A
10/03/2024,Real Madrid,Celta Vigo,4,0,H
10/03/2024,Real Betis,Villarreal,2,3,A
11/03/2024,Almeria,Sevilla,2,2,D
15/03/2024,Real Sociedad,Cadiz,2,0,H
16/03/2024,Mallorca,Granada,1,0,H
16/03/2024,Osasuna,Real Madrid,2,4,A
16/03/2024,Getafe,Girona,1,0,H
16/03/2024,Athletic Bilbao,Alaves,2,0,H
17/03/2024,Sevilla,Celta Vigo,1,2,A
17/03/2024,Villarreal,Valencia,1,0,H
17/03/2024,Las Palmas,Almeria,0,1,A
17/03/2024,Rayo Vallecano,Real Betis,2,0,H
17/03/2024,Atletico Madrid,Barcelona,0,3,A
29/03/2024,Cadiz,Granada,1,0,H
30/03/2024,Getafe,Sevilla,0,1,A
30/03/2024,Almeria,Osasuna,0,3,A
30/03/2024,Valencia,Mallorca,0,0,D
30/03/2024,Barcelona,Las Palmas,1,0,H
31/03/2024,Celta Vigo,Rayo Vallecano,0,0,D
31/03/2024,Girona,Real Betis,3,2,H
31/03/2024,Alaves,Real Sociedad,0,1,A
31/03/2024,Real Madrid,Athletic Bilbao,2,0,H
01/04/2024,Villarreal,Atletico Madrid,1,2,A
04/04/2024,Granada,Valencia,0,1,A
12/04/2024,Real Betis,Celta Vigo,2,1,H
13/04/2024,Atletico Madrid,Girona,3,1,H
13/04/2024,Rayo Vallecano,Getafe,0,0,D
13/04/2024,Mallorca,Real Madrid,0,1,A
13/04/2024,Cadiz,Barcelona,0,1,A
14/04/2024,Las Palmas,Sevilla,0,2,A
14/04/2024,Granada,Alaves,2,0,H
14/04/2024,Athletic Bilbao,Villarreal,1,1,D
14/04/2024,Real Sociedad,Almeria,2,2,D
15/04/2024,Osasuna,Valencia,0,1,A
19/04/2024,Athletic Bilbao,Granada,1,1,D
20/04/2024,Celta Vigo,Las Palmas,4,1,H
20/04/2024,Rayo Vallecano,Osasuna,2,1,H
20/04/2024,Valencia,Real Betis,1,2,A
20/04/2024,Girona,Cadiz,4,1,H
21/04/2024,Getafe,Real Sociedad,1,1,D
21/04/2024,Almeria,Villarreal,1,2,A
21/04/2024,Alaves,Atletico Madrid,2,0,H
21/04/2024,Real Madrid,Barcelona,3,2,H
22/04/2024,Sevilla,Mallorca,2,1,H
26/04/2024,Real Sociedad,Real Madrid,0,1,A
27/04/2024,Las Palmas,Girona,0,2,A
27/04/2024,Almeria,Getafe,1,3,A
27/04/2024,Alaves,Celta Vigo,3,0,H
27/04/2024,Atletico Madrid,Athletic Bilbao,3,1,H
28/04/2024,Cadiz,Mallorca,1,1,D
28/04/2024,Granada,Osasuna,3,0,H
28/04/2024,Villarreal,Rayo Vallecano,3,0,H
28/04/2024,Real Betis,Sevilla,1,1,D
29/04/2024,Barcelona,Valencia,4,2,H
03/05/2024,Getafe,Athletic Bilbao,0,2,A
04/05/2024,Real Sociedad,Las Palmas,2,0,H
04/05/2024,Real Madrid,Cadiz,3,0,H
04/05/2024,Girona,Barcelona,4,2,H
04/05/2024,Mallorca,Atletico Madrid,0,1,A
05/05/2024,Osasuna,Real Betis,0,2,A
05/05/2024,Celta Vigo,Villarreal,3,2,H
05/05/2024,Valencia,Alaves,0,1,A
05/05/2024,Sevilla,Granada,3,0,H
05/05/2024,Rayo Vallecano,Almeria,0,1,A
10/05/2024,Alaves,Girona,2,2,D
11/05/2024,Mallorca,Las Palmas,1,0,H
11/05/2024,Villarreal,Sevilla,3,2,H
11/05/2024,Granada,Real Madrid,0,4,A
11/05/2024,Athletic Bilbao,Osasuna,2,2,D
12/05/2024,Cadiz,Getafe,1,0,H
12/05/2024,Atletico Madrid,Celta Vigo,1,0,H
12/05/2024,Valencia,Rayo Vallecano,0,0,D
12/05/2024,Real Betis,Almeria,3,2,H
13/05/2024,Barcelona,Real Sociedad,2,0,H
14/05/2024,Osasuna,Mallorca,1,1,D
14/05/2024,Real Madrid,Alaves,5,0,H
14/05/2024,Girona,Villarreal,0,1,A
15/05/2024,Sevilla,Cadiz,0,1,A
15/05/2024,Rayo Vallecano,Granada,2,1,H
15/05/2024,Celta Vigo,Athletic Bilbao,2,1,H
15/05/2024,Getafe,Atletico Madrid,0,3,A
16/05/2024,Las Palmas,Real Betis,2,2,D
16/05/2024,Almeria,Barcelona,0,2,A
16/05/2024,Real Sociedad,Valencia,1,0,H
18/05/2024,Alaves,Getafe,1,0,H
19/05/2024,Athletic Bilbao,Sevilla,2,0,H
19/05/2024,Atletico Madrid,Osasuna,1,4,A
19/05/2024,Real Betis,Real Sociedad,0,2,A
19/05/2024,Barcelona,Rayo Vallecano,3,0,H
19/05/2024,Cadiz,Las Palmas,0,0,D
19/05/2024,Granada,Celta Vigo,1,2,A
19/05/2024,Valencia,Girona,1,3,A
19/05/2024,Villarreal,Real Madrid,4,4,D
19/05/2024,Mallorca,Almeria,2,2,D
24/05/2024,Girona,Granada,7,0,H
25/05/2024,Osasuna,Villarreal,1,1,D
25/05/2024,Real Sociedad,Atletico Madrid,0,2,A
25/05/2024,Rayo Vallecano,Athletic Bilbao,0,1,A
25/05/2024,Almeria,Cadiz,6,1,H
25/05/2024,Real Madrid,Real Betis,0,0,D
26/05/2024,Getafe,Mallorca,1,2,A
26/05/2024,Celta Vigo,Valencia,2,2,D
26/05/2024,Las Palmas,Alaves,1,1,D
26/05/2024,Sevilla,Barcelona,1,2,A
15/08/2024,Athletic Bilbao,Getafe,1,1,D
15/08/2024,Real Betis,Girona,1,1,D
16/08/2024,Celta Vigo,Alaves,2,1,H
16/08/2024,Las Palmas,Sevilla,2,2,D
17/08/2024,Osasuna,Leganes,1,1,D
17/08/2024,Valencia,Barcelona,1,2,A
18/08/2024,Real Sociedad,Rayo Vallecano,1,2,A
18/08/2024,Mallorca,Real Madrid,1,1,D
19/08/2024,Valladolid,Espanyol,1,0,H
19/08/2024,Villarreal,Atletico Madrid,2,2,D
23/08/2024,Celta Vigo,Valencia,3,1,H
23/08/2024,Sevilla,Villarreal,1,2,A
24/08/2024,Osasuna,Mallorca,1,0,H
24/08/2024,Barcelona,Athletic Bilbao,2,1,H
24/08/2024,Getafe,Rayo Vallecano,0,0,D
24/08/2024,Espanyol,Real Sociedad,0,1,A
25/08/2024,Real Madrid,Valladolid,3,0,H
25/08/2024,Leganes,Las Palmas,2,1,H
25/08/2024,Alaves,Real Betis,0,0,D
25/08/2024,Atletico Madrid,Girona,3,0,H
26/08/2024,Villarreal,Celta Vigo,4,3,H
27/08/2024,Mallorca,Sevilla,0,0,D
27/08/2024,Rayo Vallecano,Barcelona,1,2,A
28/08/2024,Athletic Bilbao,Valencia,1,0,H
28/08/2024,Valladolid,Leganes,0,0,D
28/08/2024,Real Sociedad,Alaves,1,2,A
28/08/2024,Atletico Madrid,Espanyol,0,0,D
29/08/2024,Girona,Osasuna,4,0,H
29/08/2024,Las Palmas,Real Madrid,1,1,D
31/08/2024,Barcelona,Valladolid,7,0,H
31/08/2024,Athletic Bilbao,Atletico Madrid,0,1,A
31/08/2024,Espanyol,Rayo Vallecano,2,1,H
31/08/2024,Leganes,Mallorca,0,1,A
31/08/2024,Valencia,Villarreal,1,1,D
01/09/2024,Osasuna,Celta Vigo,3,2,H
01/09/2024,Alaves,Las Palmas,2,0,H
01/09/2024,Sevilla,Girona,0,2,A
01/09/2024,Getafe,Real Sociedad,0,0,D
01/09/2024,Real Madrid,Real Betis,2,0,H
13/09/2024,Real Betis,Leganes,2,0,H
14/09/2024,Mallorca,Villarreal,1,2,A
14/09/2024,Espanyol,Alaves,3,2,H
14/09/2024,Sevilla,Getafe,1,0,H
14/09/2024,Real Sociedad,Real Madrid,0,2,A
15/09/2024,Celta Vigo,Valladolid,3,1,H
15/09/2024,Girona,Barcelona,1,4,A
15/09/2024,Las Palmas,Athletic Bilbao,2,3,A
15/09/2024,Atletico Madrid,Valencia,3,0,H
16/09/2024,Rayo Vallecano,Osasuna,3,1,H
17/09/2024,Mallorca,Real Sociedad,1,0,H
18/09/2024,Real Betis,Getafe,2,1,H
19/09/2024,Leganes,Athletic Bilbao,0,2,A
20/09/2024,Alaves,Sevilla,2,1,H
21/09/2024,Valladolid,Real Sociedad,0,0,D
21/09/2024,Osasuna,Las Palmas,2,1,H
21/09/2024,Valencia,Girona,2,0,H
21/09/2024,Real Madrid,Espanyol,4,1,H
22/09/2024,Getafe,Leganes,1,1,D
22/09/2024,Athletic Bilbao,Celta Vigo,3,1,H
22/09/2024,Villarreal,Barcelona,1,5,A
22/09/2024,Rayo Vallecano,Atletico Madrid,1,1,D
23/09/2024,Real Betis,Mallorca,1,2,A
24/09/2024,Sevilla,Valladolid,2,1,H
24/09/2024,Valencia,Osasuna,0,0,D
24/09/2024,Real Madrid,Alaves,3,2,H
25/09/2024,Girona,Rayo Vallecano,0,0,D
25/09/2024,Barcelona,Getafe,1,0,H
26/09/2024,Las Palmas,Real Betis,1,1,D
26/09/2024,Espanyol,Villarreal,1,2,A
26/09/2024,Celta Vigo,Atletico Madrid,0,1,A
27/09/2024,Valladolid,Mallorca,1,2,A
28/09/2024,Getafe,Alaves,2,0,H
28/09/2024,Rayo Vallecano,Leganes,1,1,D
28/09/2024,Real Sociedad,Valencia,3,0,H
28/09/2024,Osasuna,Barcelona,4,2,H
29/09/2024,Celta Vigo,Girona,1,1,D
29/09/2024,Athletic Bilbao,Sevilla,1,1,D
29/09/2024,Real Betis,Espanyol,1,0,H
29/09/2024,Atletico Madrid,Real Madrid,1,1,D
30/09/2024,Villarreal,Las Palmas,3,1,H
04/10/2024,Leganes,Valencia,0,0,D
05/10/2024,Espanyol,Mallorca,2,1,H
05/10/2024,Getafe,Osasuna,1,1,D
05/10/2024,Valladolid,Rayo Vallecano,1,2,A
05/10/2024,Las Palmas,Celta Vigo,0,1,A
05/10/2024,Real Madrid,Villarreal,2,0,H
06/10/2024,Girona,Athletic Bilbao,2,1,H
06/10/2024,Alaves,Barcelona,0,3,A
06/10/2024,Sevilla,Real Betis,1,0,H
06/10/2024,Real Sociedad,Atletico Madrid,1,1,D
18/10/2024,Alaves,Valladolid,2,3,A
19/10/2024,Athletic Bilbao,Espanyol,4,1,H
19/10/2024,Osasuna,Real Betis,1,2,A
19/10/2024,Girona,Real Sociedad,0,1,A
19/10/2024,Celta Vigo,Real Madrid,1,2,A
20/10/2024,Mallorca,Rayo Vallecano,1,0,H
20/10/2024,Atletico Madrid,Leganes,3,1,H
20/10/2024,Villarreal,Getafe,1,1,D
20/10/2024,Barcelona,Sevilla,5,1,H
21/10/2024,Valencia,Las Palmas,2,3,A
25/10/2024,Espanyol,Sevilla,0,2,A
26/10/2024,Valladolid,Villarreal,1,2,A
26/10/2024,Rayo Vallecano,Alaves,1,0,H
26/10/2024,Las Palmas,Girona,1,0,H
26/10/2024,Real Madrid,Barcelona,0,4,A
27/10/2024,Leganes,Celta Vigo,3,0,H
27/10/2024,Getafe,Valencia,1,1,D
27/10/2024,Real Betis,Atletico Madrid,1,0,H
27/10/2024,Real Sociedad,Osasuna,0,2,A
28/10/2024,Mallorca,Athletic Bilbao,0,0,D
01/11/2024,Alaves,Mallorca,1,0,H
02/11/2024,Osasuna,Valladolid,1,0,H
02/11/2024,Girona,Leganes,4,3,H
03/11/2024,Atletico Madrid,Las Palmas,2,0,H
03/11/2024,Barcelona,Espanyol,3,1,H
03/11/2024,Sevilla,Real Sociedad,0,2,A
03/11/2024,Athletic Bilbao,Real Betis,1,1,D
04/11/2024,Celta Vigo,Getafe,1,0,H
08/11/2024,Rayo Vallecano,Las Palmas,1,3,A
09/11/2024,Real Madrid,Osasuna,4,0,H
09/11/2024,Villarreal,Alaves,3,0,H
09/11/2024,Leganes,Sevilla,1,0,H
10/11/2024,Real Betis,Celta Vigo,2,2,D
10/11/2024,Mallorca,Atletico Madrid,0,1,A
10/11/2024,Getafe,Girona,0,1,A
10/11/2024,Valladolid,Athletic Bilbao,1,1,D
10/11/2024,Real Sociedad,Barcelona,1,0,H
22/11/2024,Getafe,Valladolid,2,0,H
23/11/2024,Valencia,Real Betis,4,2,H
23/11/2024,Atletico Madrid,Alaves,2,1,H
23/11/2024,Las Palmas,Mallorca,2,3,A
23/11/2024,Girona,Espanyol,4,1,H
23/11/2024,Celta Vigo,Barcelona,2,2,D
24/11/2024,Osasuna,Villarreal,2,2,D
24/11/2024,Sevilla,Rayo Vallecano,1,0,H
24/11/2024,Leganes,Real Madrid,0,3,A
24/11/2024,Athletic Bilbao,Real Sociedad,1,0,H
29/11/2024,Mallorca,Valencia,2,1,H
30/11/2024,Barcelona,Las Palmas,1,2,A
30/11/2024,Alaves,Leganes,1,1,D
30/11/2024,Espanyol,Celta Vigo,3,1,H
30/11/2024,Valladolid,Atletico Madrid,0,5,A
01/12/2024,Villarreal,Girona,2,2,D
01/12/2024,Real Madrid,Getafe,2,0,H
01/12/2024,Rayo Vallecano,Athletic Bilbao,1,2,A
01/12/2024,Real Sociedad,Real Betis,2,0,H
02/12/2024,Sevilla,Osasuna,1,1,D
03/12/2024,Mallorca,Barcelona,1,5,A
04/12/2024,Athletic Bilbao,Real Madrid,2,1,H
06/12/2024,Celta Vigo,Mallorca,2,0,H
07/12/2024,Las Palmas,Valladolid,2,1,H
07/12/2024,Real Betis,Barcelona,2,2,D
07/12/2024,Valencia,Rayo Vallecano,0,1,A
07/12/2024,Girona,Real Madrid,0,3,A
08/12/2024,Leganes,Real Sociedad,0,3,A
08/12/2024,Athletic Bilbao,Villarreal,2,0,H
08/12/2024,Osasuna,Alaves,2,2,D
08/12/2024,Atletico Madrid,Sevilla,4,3,H
09/12/2024,Getafe,Espanyol,1,0,H
13/12/2024,Valladolid,Valencia,1,0,H
14/12/2024,Espanyol,Osasuna,0,0,D
14/12/2024,Mallorca,Girona,2,1,H
14/12/2024,Sevilla,Celta Vigo,1,0,H
14/12/2024,Rayo Vallecano,Real Madrid,3,3,D
15/12/2024,Atletico Madrid,Getafe,1,0,H
15/12/2024,Alaves,Athletic Bilbao,1,1,D
15/12/2024,Villarreal,Real Betis,1,2,A
15/12/2024,Real Sociedad,Las Palmas,0,0,D
15/12/2024,Barcelona,Leganes,0,1,A
18/12/2024,Villarreal,Rayo Vallecano,1,1,D
18/12/2024,Espanyol,Valencia,1,1,D
20/12/2024,Girona,Valladolid,3,0,H
21/12/2024,Getafe,Mallorca,0,1,A
21/12/2024,Celta Vigo,Real Sociedad,2,0,H
21/12/2024,Osasuna,Athletic Bilbao,1,2,A
21/12/2024,Barcelona,Atletico Madrid,1,2,A
22/12/2024,Valencia,Alaves,2,2,D
22/12/2024,Real Madrid,Sevilla,4,2,H
22/12/2024,Leganes,Villarreal,2,5,A
22/12/2024,Las Palmas,Espanyol,1,0,H
22/12/2024,Real Betis,Rayo Vallecano,1,1,D
03/01/2025,Valencia,Real Madrid,1,2,A
10/01/2025,Rayo Vallecano,Celta Vigo,2,1,H
11/01/2025,Alaves,Girona,0,1,A
11/01/2025,Valladolid,Real Betis,1,0,H
11/01/2025,Espanyol,Leganes,1,1,D
11/01/2025,Sevilla,Valencia,1,1,D
12/01/2025,Las Palmas,Getafe,1,2,A
12/01/2025,Atletico Madrid,Osasuna,1,0,H
13/01/2025,Real Sociedad,Villarreal,1,0,H
17/01/2025,Espanyol,Valladolid,2,1,H
18/01/2025,Girona,Sevilla,1,2,A
18/01/2025,Leganes,Atletico Madrid,1,0,H
18/01/2025,Real Betis,Alaves,1,3,A
18/01/2025,Getafe,Barcelona,1,1,D
19/01/2025,Celta Vigo,Athletic Bilbao,1,2,A
19/01/2025,Real Madrid,Las Palmas,4,1,H
19/01/2025,Osasuna,Rayo Vallecano,1,1,D
19/01/2025,Valencia,Real Sociedad,1,0,H
20/01/2025,Villarreal,Mallorca,4,0,H
24/01/2025,Las Palmas,Osasuna,1,1,D
25/01/2025,Mallorca,Real Betis,0,1,A
25/01/2025,Atletico Madrid,Villarreal,1,1,D
25/01/2025,Sevilla,Espanyol,1,1,D
25/01/2025,Valladolid,Real Madrid,0,3,A
26/01/2025,Rayo Vallecano,Girona,2,1,H
26/01/2025,Real Sociedad,Getafe,0,3,A
26/01/2025,Athletic Bilbao,Leganes,0,0,D
26/01/2025,Barcelona,Valencia,7,1,H
27/01/2025,Alaves,Celta Vigo,1,1,D
31/01/2025,Leganes,Rayo Vallecano,0,1,A
01/02/2025,Getafe,Sevilla,0,0,D
01/02/2025,Villarreal,Valladolid,5,1,H
01/02/2025,Atletico Madrid,Mallorca,2,0,H
01/02/2025,Espanyol,Real Madrid,1,0,H
02/02/2025,Barcelona,Alaves,1,0,H
02/02/2025,Valencia,Celta Vigo,2,1,H
02/02/2025,Osasuna,Real Sociedad,2,1,H
02/02/2025,Real Betis,Athletic Bilbao,2,2,D
03/02/2025,Girona,Las Palmas,2,1,H
07/02/2025,Rayo Vallecano,Valladolid,1,0,H
08/02/2025,Celta Vigo,Real Betis,3,2,H
08/02/2025,Athletic Bilbao,Girona,3,0,H
08/02/2025,Las Palmas,Villarreal,1,2,A
08/02/2025,Real Madrid,Atletico Madrid,1,1,D
09/02/2025,Alaves,Getafe,0,1,A
09/02/2025,Valencia,Leganes,2,0,H
09/02/2025,Real Sociedad,Espanyol,2,1,H
09/02/2025,Sevilla,Barcelona,1,4,A
10/02/2025,Mallorca,Osasuna,1,1,D
14/02/2025,Girona,Getafe,1,2,A
15/02/2025,Leganes,Alaves,3,3,D
15/02/2025,Osasuna,Real Madrid,1,1,D
15/02/2025,Atletico Madrid,Celta Vigo,1,1,D
